"id";"idhotel";"date";"status"
"4840";"162";"10/5/2015";"1"
"4841";"162";"11/5/2015";"1"
"4842";"162";"12/5/2015";"0"
"4843";"162";"13/5/2015";"1"
"4844";"162";"14/5/2015";"1"
"4845";"162";"15/5/2015";"0"
"4846";"162";"16/5/2015";"1"
"4847";"162";"17/5/2015";"1"
"4848";"162";"18/5/2015";"0"
"4849";"162";"19/5/2015";"0"
"4850";"162";"20/5/2015";"1"
"4851";"162";"21/5/2015";"0"
"4852";"162";"22/5/2015";"0"
"4853";"162";"23/5/2015";"0"
"4854";"162";"24/5/2015";"0"
"4855";"162";"25/5/2015";"1"
"4856";"162";"26/5/2015";"0"
"4857";"162";"27/5/2015";"0"
"4858";"162";"28/5/2015";"0"
"4859";"162";"29/5/2015";"1"
"4860";"162";"30/5/2015";"0"
"4861";"163";"1/5/2015";"0"
"4862";"163";"2/5/2015";"1"
"4863";"163";"3/5/2015";"1"
"4864";"163";"4/5/2015";"0"
"4865";"163";"5/5/2015";"0"
"4866";"163";"6/5/2015";"1"
"4867";"163";"7/5/2015";"0"
"4868";"163";"8/5/2015";"1"
"4869";"163";"9/5/2015";"1"
"4870";"163";"10/5/2015";"1"
"4871";"163";"11/5/2015";"0"
"4872";"163";"12/5/2015";"0"
"4873";"163";"13/5/2015";"0"
"4874";"163";"14/5/2015";"0"
"4875";"163";"15/5/2015";"0"
"4876";"163";"16/5/2015";"1"
"4877";"163";"17/5/2015";"0"
"4878";"163";"18/5/2015";"0"
"4879";"163";"19/5/2015";"0"
"4880";"163";"20/5/2015";"1"
"4881";"163";"21/5/2015";"1"
"4882";"163";"22/5/2015";"0"
"4883";"163";"23/5/2015";"1"
"4884";"163";"24/5/2015";"0"
"4885";"163";"25/5/2015";"1"
"4886";"163";"26/5/2015";"0"
"4887";"163";"27/5/2015";"0"
"4888";"163";"28/5/2015";"0"
"4889";"163";"29/5/2015";"1"
"4890";"163";"30/5/2015";"0"
"4891";"164";"1/5/2015";"1"
"4892";"164";"2/5/2015";"0"
"4893";"164";"3/5/2015";"0"
"4894";"164";"4/5/2015";"0"
"4895";"164";"5/5/2015";"1"
"4896";"164";"6/5/2015";"1"
"4897";"164";"7/5/2015";"1"
"4898";"164";"8/5/2015";"0"
"4899";"164";"9/5/2015";"0"
"4900";"164";"10/5/2015";"0"
"4901";"164";"11/5/2015";"0"
"4902";"164";"12/5/2015";"1"
"4903";"164";"13/5/2015";"1"
"4904";"164";"14/5/2015";"1"
"4905";"164";"15/5/2015";"0"
"4906";"164";"16/5/2015";"0"
"4907";"164";"17/5/2015";"1"
"4908";"164";"18/5/2015";"0"
"4909";"164";"19/5/2015";"0"
"4910";"164";"20/5/2015";"0"
"4911";"164";"21/5/2015";"1"
"4912";"164";"22/5/2015";"1"
"4913";"164";"23/5/2015";"1"
"4914";"164";"24/5/2015";"1"
"4915";"164";"25/5/2015";"0"
"4916";"164";"26/5/2015";"0"
"4917";"164";"27/5/2015";"0"
"4918";"164";"28/5/2015";"0"
"4919";"164";"29/5/2015";"1"
"4920";"164";"30/5/2015";"1"
"4921";"165";"1/5/2015";"0"
"4922";"165";"2/5/2015";"1"
"4923";"165";"3/5/2015";"0"
"4924";"165";"4/5/2015";"1"
"4925";"165";"5/5/2015";"0"
"4926";"165";"6/5/2015";"0"
"4927";"165";"7/5/2015";"0"
"4928";"165";"8/5/2015";"0"
"4929";"165";"9/5/2015";"1"
"4930";"165";"10/5/2015";"0"
"4931";"165";"11/5/2015";"1"
"4932";"165";"12/5/2015";"1"
"4933";"165";"13/5/2015";"1"
"4934";"165";"14/5/2015";"0"
"4935";"165";"15/5/2015";"1"
"4936";"165";"16/5/2015";"0"
"4937";"165";"17/5/2015";"1"
"4938";"165";"18/5/2015";"1"
"4939";"165";"19/5/2015";"0"
"4940";"165";"20/5/2015";"0"
"4941";"165";"21/5/2015";"0"
"4942";"165";"22/5/2015";"0"
"4943";"165";"23/5/2015";"0"
"4944";"165";"24/5/2015";"1"
"4945";"165";"25/5/2015";"0"
"4946";"165";"26/5/2015";"1"
"4947";"165";"27/5/2015";"1"
"4948";"165";"28/5/2015";"1"
"4949";"165";"29/5/2015";"0"
"4950";"165";"30/5/2015";"1"
"4951";"166";"1/5/2015";"0"
"4952";"166";"2/5/2015";"1"
"4953";"166";"3/5/2015";"1"
"4954";"166";"4/5/2015";"1"
"4955";"166";"5/5/2015";"1"
"4956";"166";"6/5/2015";"1"
"4957";"166";"7/5/2015";"1"
"4958";"166";"8/5/2015";"0"
"4959";"166";"9/5/2015";"0"
"4960";"166";"10/5/2015";"1"
"4961";"166";"11/5/2015";"1"
"4962";"166";"12/5/2015";"1"
"4963";"166";"13/5/2015";"0"
"4964";"166";"14/5/2015";"0"
"4965";"166";"15/5/2015";"0"
"4966";"166";"16/5/2015";"0"
"4967";"166";"17/5/2015";"1"
"4968";"166";"18/5/2015";"1"
"4969";"166";"19/5/2015";"0"
"4970";"166";"20/5/2015";"1"
"4971";"166";"21/5/2015";"0"
"4972";"166";"22/5/2015";"1"
"4973";"166";"23/5/2015";"0"
"4974";"166";"24/5/2015";"1"
"4975";"166";"25/5/2015";"1"
"4976";"166";"26/5/2015";"1"
"4977";"166";"27/5/2015";"0"
"4978";"166";"28/5/2015";"1"
"4979";"166";"29/5/2015";"0"
"4980";"166";"30/5/2015";"1"
"4981";"167";"1/5/2015";"0"
"4982";"167";"2/5/2015";"1"
"4983";"167";"3/5/2015";"1"
"4984";"167";"4/5/2015";"1"
"4985";"167";"5/5/2015";"0"
"4986";"167";"6/5/2015";"0"
"4987";"167";"7/5/2015";"0"
"4988";"167";"8/5/2015";"1"
"4989";"167";"9/5/2015";"0"
"4990";"167";"10/5/2015";"0"
"4991";"167";"11/5/2015";"1"
"4992";"167";"12/5/2015";"0"
"4993";"167";"13/5/2015";"0"
"4994";"167";"14/5/2015";"1"
"4995";"167";"15/5/2015";"0"
"4996";"167";"16/5/2015";"0"
"4997";"167";"17/5/2015";"1"
"4998";"167";"18/5/2015";"0"
"4999";"167";"19/5/2015";"0"
"5000";"167";"20/5/2015";"0"
"5001";"167";"21/5/2015";"0"
"5002";"167";"22/5/2015";"0"
"5003";"167";"23/5/2015";"1"
"5004";"167";"24/5/2015";"0"
"5005";"167";"25/5/2015";"1"
"5006";"167";"26/5/2015";"0"
"5007";"167";"27/5/2015";"1"
"5008";"167";"28/5/2015";"1"
"5009";"167";"29/5/2015";"1"
"5010";"167";"30/5/2015";"1"
"5011";"168";"1/5/2015";"1"
"5012";"168";"2/5/2015";"0"
"5013";"168";"3/5/2015";"1"
"5014";"168";"4/5/2015";"1"
"5015";"168";"5/5/2015";"1"
"5016";"168";"6/5/2015";"0"
"5017";"168";"7/5/2015";"1"
"5018";"168";"8/5/2015";"0"
"5019";"168";"9/5/2015";"1"
"5020";"168";"10/5/2015";"1"
"5021";"168";"11/5/2015";"0"
"5022";"168";"12/5/2015";"0"
"5023";"168";"13/5/2015";"1"
"5024";"168";"14/5/2015";"1"
"5025";"168";"15/5/2015";"1"
"5026";"168";"16/5/2015";"0"
"5027";"168";"17/5/2015";"0"
"5028";"168";"18/5/2015";"0"
"5029";"168";"19/5/2015";"1"
"5030";"168";"20/5/2015";"0"
"5031";"168";"21/5/2015";"0"
"5032";"168";"22/5/2015";"0"
"5033";"168";"23/5/2015";"1"
"5034";"168";"24/5/2015";"1"
"5035";"168";"25/5/2015";"0"
"5036";"168";"26/5/2015";"1"
"5037";"168";"27/5/2015";"1"
"5038";"168";"28/5/2015";"1"
"5039";"168";"29/5/2015";"1"
"5040";"168";"30/5/2015";"1"
"5041";"169";"1/5/2015";"0"
"5042";"169";"2/5/2015";"0"
"5043";"169";"3/5/2015";"1"
"5044";"169";"4/5/2015";"0"
"5045";"169";"5/5/2015";"1"
"5046";"169";"6/5/2015";"1"
"5047";"169";"7/5/2015";"1"
"5048";"169";"8/5/2015";"0"
"5049";"169";"9/5/2015";"1"
"5050";"169";"10/5/2015";"0"
"5051";"169";"11/5/2015";"0"
"5052";"169";"12/5/2015";"0"
"5053";"169";"13/5/2015";"0"
"5054";"169";"14/5/2015";"1"
"5055";"169";"15/5/2015";"1"
"5056";"169";"16/5/2015";"1"
"5057";"169";"17/5/2015";"1"
"5058";"169";"18/5/2015";"1"
"5059";"169";"19/5/2015";"1"
"5060";"169";"20/5/2015";"0"
"5061";"169";"21/5/2015";"1"
"5062";"169";"22/5/2015";"1"
"5063";"169";"23/5/2015";"0"
"5064";"169";"24/5/2015";"1"
"5065";"169";"25/5/2015";"1"
"5066";"169";"26/5/2015";"0"
"5067";"169";"27/5/2015";"0"
"5068";"169";"28/5/2015";"0"
"5069";"169";"29/5/2015";"0"
"5070";"169";"30/5/2015";"1"
"5071";"170";"1/5/2015";"0"
"5072";"170";"2/5/2015";"1"
"5073";"170";"3/5/2015";"0"
"5074";"170";"4/5/2015";"1"
"5075";"170";"5/5/2015";"0"
"5076";"170";"6/5/2015";"1"
"5077";"170";"7/5/2015";"1"
"5078";"170";"8/5/2015";"1"
"5079";"170";"9/5/2015";"1"
"5080";"170";"10/5/2015";"0"
"5081";"170";"11/5/2015";"0"
"5082";"170";"12/5/2015";"0"
"5083";"170";"13/5/2015";"0"
"5084";"170";"14/5/2015";"1"
"5085";"170";"15/5/2015";"0"
"5086";"170";"16/5/2015";"1"
"5087";"170";"17/5/2015";"1"
"5088";"170";"18/5/2015";"1"
"5089";"170";"19/5/2015";"0"
"5090";"170";"20/5/2015";"0"
"5091";"170";"21/5/2015";"0"
"5092";"170";"22/5/2015";"0"
"5093";"170";"23/5/2015";"0"
"5094";"170";"24/5/2015";"0"
"5095";"170";"25/5/2015";"1"
"5096";"170";"26/5/2015";"1"
"5097";"170";"27/5/2015";"1"
"5098";"170";"28/5/2015";"1"
"5099";"170";"29/5/2015";"1"
"5100";"170";"30/5/2015";"1"
"5101";"171";"1/5/2015";"0"
"5102";"171";"2/5/2015";"1"
"5103";"171";"3/5/2015";"0"
"5104";"171";"4/5/2015";"0"
"5105";"171";"5/5/2015";"0"
"5106";"171";"6/5/2015";"0"
"5107";"171";"7/5/2015";"0"
"5108";"171";"8/5/2015";"1"
"5109";"171";"9/5/2015";"1"
"5110";"171";"10/5/2015";"1"
"5111";"171";"11/5/2015";"0"
"5112";"171";"12/5/2015";"1"
"5113";"171";"13/5/2015";"1"
"5114";"171";"14/5/2015";"0"
"5115";"171";"15/5/2015";"1"
"5116";"171";"16/5/2015";"1"
"5117";"171";"17/5/2015";"1"
"5118";"171";"18/5/2015";"1"
"5119";"171";"19/5/2015";"0"
"5120";"171";"20/5/2015";"1"
"5121";"171";"21/5/2015";"1"
"5122";"171";"22/5/2015";"1"
"5123";"171";"23/5/2015";"1"
"5124";"171";"24/5/2015";"1"
"5125";"171";"25/5/2015";"1"
"5126";"171";"26/5/2015";"1"
"5127";"171";"27/5/2015";"1"
"5128";"171";"28/5/2015";"0"
"5129";"171";"29/5/2015";"0"
"5130";"171";"30/5/2015";"1"
"5131";"172";"1/5/2015";"1"
"5132";"172";"2/5/2015";"1"
"5133";"172";"3/5/2015";"0"
"5134";"172";"4/5/2015";"0"
"5135";"172";"5/5/2015";"1"
"5136";"172";"6/5/2015";"0"
"5137";"172";"7/5/2015";"0"
"5138";"172";"8/5/2015";"0"
"5139";"172";"9/5/2015";"1"
"5140";"172";"10/5/2015";"0"
"5141";"172";"11/5/2015";"0"
"5142";"172";"12/5/2015";"1"
"5143";"172";"13/5/2015";"0"
"5144";"172";"14/5/2015";"1"
"5145";"172";"15/5/2015";"1"
"5146";"172";"16/5/2015";"0"
"5147";"172";"17/5/2015";"0"
"5148";"172";"18/5/2015";"0"
"5149";"172";"19/5/2015";"0"
"5150";"172";"20/5/2015";"1"
"5151";"172";"21/5/2015";"0"
"5152";"172";"22/5/2015";"1"
"5153";"172";"23/5/2015";"1"
"5154";"172";"24/5/2015";"0"
"5155";"172";"25/5/2015";"0"
"5156";"172";"26/5/2015";"1"
"5157";"172";"27/5/2015";"1"
"5158";"172";"28/5/2015";"0"
"5159";"172";"29/5/2015";"1"
"5160";"172";"30/5/2015";"1"
"5161";"173";"1/5/2015";"1"
"5162";"173";"2/5/2015";"0"
"5163";"173";"3/5/2015";"0"
"5164";"173";"4/5/2015";"1"
"5165";"173";"5/5/2015";"1"
"5166";"173";"6/5/2015";"0"
"5167";"173";"7/5/2015";"0"
"5168";"173";"8/5/2015";"1"
"5169";"173";"9/5/2015";"0"
"5170";"173";"10/5/2015";"0"
"5171";"173";"11/5/2015";"1"
"5172";"173";"12/5/2015";"1"
"5173";"173";"13/5/2015";"1"
"5174";"173";"14/5/2015";"0"
"5175";"173";"15/5/2015";"0"
"5176";"173";"16/5/2015";"0"
"5177";"173";"17/5/2015";"0"
"5178";"173";"18/5/2015";"1"
"5179";"173";"19/5/2015";"1"
"5180";"173";"20/5/2015";"1"
"5181";"173";"21/5/2015";"0"
"5182";"173";"22/5/2015";"0"
"5183";"173";"23/5/2015";"0"
"5184";"173";"24/5/2015";"0"
"5185";"173";"25/5/2015";"1"
"5186";"173";"26/5/2015";"1"
"5187";"173";"27/5/2015";"1"
"5188";"173";"28/5/2015";"1"
"5189";"173";"29/5/2015";"1"
"5190";"173";"30/5/2015";"0"
"5191";"174";"1/5/2015";"1"
"5192";"174";"2/5/2015";"0"
"5193";"174";"3/5/2015";"1"
"5194";"174";"4/5/2015";"0"
"5195";"174";"5/5/2015";"0"
"5196";"174";"6/5/2015";"1"
"5197";"174";"7/5/2015";"0"
"5198";"174";"8/5/2015";"1"
"5199";"174";"9/5/2015";"0"
"5200";"174";"10/5/2015";"0"
"5201";"174";"11/5/2015";"1"
"5202";"174";"12/5/2015";"0"
"5203";"174";"13/5/2015";"1"
"5204";"174";"14/5/2015";"1"
"5205";"174";"15/5/2015";"1"
"5206";"174";"16/5/2015";"1"
"5207";"174";"17/5/2015";"1"
"5208";"174";"18/5/2015";"1"
"5209";"174";"19/5/2015";"0"
"5210";"174";"20/5/2015";"0"
"5211";"174";"21/5/2015";"0"
"5212";"174";"22/5/2015";"1"
"5213";"174";"23/5/2015";"1"
"5214";"174";"24/5/2015";"0"
"5215";"174";"25/5/2015";"1"
"5216";"174";"26/5/2015";"1"
"5217";"174";"27/5/2015";"1"
"5218";"174";"28/5/2015";"0"
"5219";"174";"29/5/2015";"0"
"5220";"174";"30/5/2015";"1"
"5221";"175";"1/5/2015";"1"
"5222";"175";"2/5/2015";"0"
"5223";"175";"3/5/2015";"0"
"5224";"175";"4/5/2015";"1"
"5225";"175";"5/5/2015";"1"
"5226";"175";"6/5/2015";"1"
"5227";"175";"7/5/2015";"0"
"5228";"175";"8/5/2015";"1"
"5229";"175";"9/5/2015";"1"
"5230";"175";"10/5/2015";"1"
"5231";"175";"11/5/2015";"1"
"5232";"175";"12/5/2015";"0"
"5233";"175";"13/5/2015";"0"
"5234";"175";"14/5/2015";"1"
"5235";"175";"15/5/2015";"0"
"5236";"175";"16/5/2015";"0"
"5237";"175";"17/5/2015";"1"
"5238";"175";"18/5/2015";"0"
"5239";"175";"19/5/2015";"0"
"5240";"175";"20/5/2015";"0"
"5241";"175";"21/5/2015";"0"
"5242";"175";"22/5/2015";"1"
"5243";"175";"23/5/2015";"1"
"5244";"175";"24/5/2015";"0"
"5245";"175";"25/5/2015";"0"
"5246";"175";"26/5/2015";"0"
"5247";"175";"27/5/2015";"1"
"5248";"175";"28/5/2015";"1"
"5249";"175";"29/5/2015";"0"
"5250";"175";"30/5/2015";"1"
"5251";"176";"1/5/2015";"0"
"5252";"176";"2/5/2015";"0"
"5253";"176";"3/5/2015";"0"
"5254";"176";"4/5/2015";"1"
"5255";"176";"5/5/2015";"0"
"5256";"176";"6/5/2015";"1"
"5257";"176";"7/5/2015";"1"
"5258";"176";"8/5/2015";"0"
"5259";"176";"9/5/2015";"0"
"5260";"176";"10/5/2015";"0"
"5261";"176";"11/5/2015";"1"
"5262";"176";"12/5/2015";"1"
"5263";"176";"13/5/2015";"0"
"5264";"176";"14/5/2015";"1"
"5265";"176";"15/5/2015";"0"
"5266";"176";"16/5/2015";"1"
"5267";"176";"17/5/2015";"0"
"5268";"176";"18/5/2015";"0"
"5269";"176";"19/5/2015";"0"
"5270";"176";"20/5/2015";"0"
"5271";"176";"21/5/2015";"1"
"5272";"176";"22/5/2015";"1"
"5273";"176";"23/5/2015";"1"
"5274";"176";"24/5/2015";"0"
"5275";"176";"25/5/2015";"1"
"5276";"176";"26/5/2015";"0"
"5277";"176";"27/5/2015";"1"
"5278";"176";"28/5/2015";"0"
"5279";"176";"29/5/2015";"0"
"5280";"176";"30/5/2015";"1"
"5281";"177";"1/5/2015";"1"
"5282";"177";"2/5/2015";"1"
"5283";"177";"3/5/2015";"0"
"5284";"177";"4/5/2015";"0"
"5285";"177";"5/5/2015";"1"
"5286";"177";"6/5/2015";"0"
"5287";"177";"7/5/2015";"1"
"5288";"177";"8/5/2015";"1"
"5289";"177";"9/5/2015";"0"
"5290";"177";"10/5/2015";"1"
"5291";"177";"11/5/2015";"0"
"5292";"177";"12/5/2015";"1"
"5293";"177";"13/5/2015";"1"
"5294";"177";"14/5/2015";"1"
"5295";"177";"15/5/2015";"0"
"5296";"177";"16/5/2015";"0"
"5297";"177";"17/5/2015";"0"
"5298";"177";"18/5/2015";"1"
"5299";"177";"19/5/2015";"0"
"5300";"177";"20/5/2015";"0"
"5301";"177";"21/5/2015";"1"
"5302";"177";"22/5/2015";"1"
"5303";"177";"23/5/2015";"1"
"5304";"177";"24/5/2015";"0"
"5305";"177";"25/5/2015";"1"
"5306";"177";"26/5/2015";"0"
"5307";"177";"27/5/2015";"1"
"5308";"177";"28/5/2015";"1"
"5309";"177";"29/5/2015";"0"
"5310";"177";"30/5/2015";"0"
"5311";"178";"1/5/2015";"0"
"5312";"178";"2/5/2015";"1"
"5313";"178";"3/5/2015";"0"
"5314";"178";"4/5/2015";"1"
"5315";"178";"5/5/2015";"0"
"5316";"178";"6/5/2015";"0"
"5317";"178";"7/5/2015";"1"
"5318";"178";"8/5/2015";"1"
"5319";"178";"9/5/2015";"0"
"5320";"178";"10/5/2015";"0"
"5321";"178";"11/5/2015";"1"
"5322";"178";"12/5/2015";"0"
"5323";"178";"13/5/2015";"0"
"5324";"178";"14/5/2015";"1"
"5325";"178";"15/5/2015";"1"
"5326";"178";"16/5/2015";"1"
"5327";"178";"17/5/2015";"1"
"5328";"178";"18/5/2015";"0"
"5329";"178";"19/5/2015";"0"
"5330";"178";"20/5/2015";"0"
"5331";"178";"21/5/2015";"0"
"5332";"178";"22/5/2015";"1"
"5333";"178";"23/5/2015";"1"
"5334";"178";"24/5/2015";"1"
"5335";"178";"25/5/2015";"1"
"5336";"178";"26/5/2015";"0"
"5337";"178";"27/5/2015";"1"
"5338";"178";"28/5/2015";"0"
"5339";"178";"29/5/2015";"0"
"5340";"178";"30/5/2015";"0"
"5341";"179";"1/5/2015";"0"
"5342";"179";"2/5/2015";"0"
"5343";"179";"3/5/2015";"0"
"5344";"179";"4/5/2015";"1"
"5345";"179";"5/5/2015";"1"
"5346";"179";"6/5/2015";"1"
"5347";"179";"7/5/2015";"0"
"5348";"179";"8/5/2015";"0"
"5349";"179";"9/5/2015";"1"
"5350";"179";"10/5/2015";"0"
"5351";"179";"11/5/2015";"0"
"5352";"179";"12/5/2015";"1"
"5353";"179";"13/5/2015";"1"
"5354";"179";"14/5/2015";"1"
"5355";"179";"15/5/2015";"0"
"5356";"179";"16/5/2015";"0"
"5357";"179";"17/5/2015";"1"
"5358";"179";"18/5/2015";"1"
"5359";"179";"19/5/2015";"0"
"5360";"179";"20/5/2015";"1"
"5361";"179";"21/5/2015";"1"
"5362";"179";"22/5/2015";"1"
"5363";"179";"23/5/2015";"1"
"5364";"179";"24/5/2015";"1"
"5365";"179";"25/5/2015";"1"
"5366";"179";"26/5/2015";"1"
"5367";"179";"27/5/2015";"1"
"5368";"179";"28/5/2015";"0"
"5369";"179";"29/5/2015";"1"
"5370";"179";"30/5/2015";"1"
"5371";"180";"1/5/2015";"1"
"5372";"180";"2/5/2015";"0"
"5373";"180";"3/5/2015";"1"
"5374";"180";"4/5/2015";"1"
"5375";"180";"5/5/2015";"1"
"5376";"180";"6/5/2015";"1"
"5377";"180";"7/5/2015";"1"
"5378";"180";"8/5/2015";"0"
"5379";"180";"9/5/2015";"0"
"5380";"180";"10/5/2015";"0"
"5381";"180";"11/5/2015";"1"
"5382";"180";"12/5/2015";"0"
"5383";"180";"13/5/2015";"1"
"5384";"180";"14/5/2015";"1"
"5385";"180";"15/5/2015";"1"
"5386";"180";"16/5/2015";"1"
"5387";"180";"17/5/2015";"1"
"5388";"180";"18/5/2015";"1"
"5389";"180";"19/5/2015";"1"
"5390";"180";"20/5/2015";"0"
"5391";"180";"21/5/2015";"0"
"5392";"180";"22/5/2015";"0"
"5393";"180";"23/5/2015";"0"
"5394";"180";"24/5/2015";"1"
"5395";"180";"25/5/2015";"0"
"5396";"180";"26/5/2015";"1"
"5397";"180";"27/5/2015";"0"
"5398";"180";"28/5/2015";"0"
"5399";"180";"29/5/2015";"0"
"5400";"180";"30/5/2015";"1"
"5401";"181";"1/5/2015";"0"
"5402";"181";"2/5/2015";"1"
"5403";"181";"3/5/2015";"0"
"5404";"181";"4/5/2015";"1"
"5405";"181";"5/5/2015";"0"
"5406";"181";"6/5/2015";"0"
"5407";"181";"7/5/2015";"0"
"5408";"181";"8/5/2015";"1"
"5409";"181";"9/5/2015";"1"
"5410";"181";"10/5/2015";"0"
"5411";"181";"11/5/2015";"1"
"5412";"181";"12/5/2015";"0"
"5413";"181";"13/5/2015";"0"
"5414";"181";"14/5/2015";"1"
"5415";"181";"15/5/2015";"0"
"5416";"181";"16/5/2015";"1"
"5417";"181";"17/5/2015";"1"
"5418";"181";"18/5/2015";"0"
"5419";"181";"19/5/2015";"1"
"5420";"181";"20/5/2015";"0"
"5421";"181";"21/5/2015";"0"
"5422";"181";"22/5/2015";"0"
"5423";"181";"23/5/2015";"1"
"5424";"181";"24/5/2015";"1"
"5425";"181";"25/5/2015";"0"
"5426";"181";"26/5/2015";"1"
"5427";"181";"27/5/2015";"1"
"5428";"181";"28/5/2015";"0"
"5429";"181";"29/5/2015";"1"
"5430";"181";"30/5/2015";"1"
"5431";"182";"1/5/2015";"1"
"5432";"182";"2/5/2015";"0"
"5433";"182";"3/5/2015";"1"
"5434";"182";"4/5/2015";"0"
"5435";"182";"5/5/2015";"0"
"5436";"182";"6/5/2015";"0"
"5437";"182";"7/5/2015";"0"
"5438";"182";"8/5/2015";"1"
"5439";"182";"9/5/2015";"1"
"5440";"182";"10/5/2015";"0"
"5441";"182";"11/5/2015";"1"
"5442";"182";"12/5/2015";"0"
"5443";"182";"13/5/2015";"0"
"5444";"182";"14/5/2015";"0"
"5445";"182";"15/5/2015";"1"
"5446";"182";"16/5/2015";"1"
"5447";"182";"17/5/2015";"1"
"5448";"182";"18/5/2015";"1"
"5449";"182";"19/5/2015";"0"
"5450";"182";"20/5/2015";"0"
"5451";"182";"21/5/2015";"1"
"5452";"182";"22/5/2015";"1"
"5453";"182";"23/5/2015";"1"
"5454";"182";"24/5/2015";"1"
"5455";"182";"25/5/2015";"0"
"5456";"182";"26/5/2015";"0"
"5457";"182";"27/5/2015";"0"
"5458";"182";"28/5/2015";"0"
"5459";"182";"29/5/2015";"0"
"5460";"182";"30/5/2015";"1"
"5461";"183";"1/5/2015";"0"
"5462";"183";"2/5/2015";"1"
"5463";"183";"3/5/2015";"0"
"5464";"183";"4/5/2015";"0"
"5465";"183";"5/5/2015";"0"
"5466";"183";"6/5/2015";"0"
"5467";"183";"7/5/2015";"1"
"5468";"183";"8/5/2015";"0"
"5469";"183";"9/5/2015";"1"
"5470";"183";"10/5/2015";"1"
"5471";"183";"11/5/2015";"0"
"5472";"183";"12/5/2015";"0"
"5473";"183";"13/5/2015";"1"
"5474";"183";"14/5/2015";"0"
"5475";"183";"15/5/2015";"0"
"5476";"183";"16/5/2015";"1"
"5477";"183";"17/5/2015";"0"
"5478";"183";"18/5/2015";"1"
"5479";"183";"19/5/2015";"0"
"5480";"183";"20/5/2015";"0"
"5481";"183";"21/5/2015";"1"
"5482";"183";"22/5/2015";"1"
"5483";"183";"23/5/2015";"0"
"5484";"183";"24/5/2015";"0"
"5485";"183";"25/5/2015";"1"
"5486";"183";"26/5/2015";"0"
"5487";"183";"27/5/2015";"1"
"5488";"183";"28/5/2015";"0"
"5489";"183";"29/5/2015";"0"
"5490";"183";"30/5/2015";"0"
"5491";"184";"1/5/2015";"1"
"5492";"184";"2/5/2015";"0"
"5493";"184";"3/5/2015";"1"
"5494";"184";"4/5/2015";"0"
"5495";"184";"5/5/2015";"1"
"5496";"184";"6/5/2015";"0"
"5497";"184";"7/5/2015";"0"
"5498";"184";"8/5/2015";"1"
"5499";"184";"9/5/2015";"1"
"5500";"184";"10/5/2015";"1"
"5501";"184";"11/5/2015";"1"
"5502";"184";"12/5/2015";"1"
"5503";"184";"13/5/2015";"1"
"5504";"184";"14/5/2015";"1"
"5505";"184";"15/5/2015";"0"
"5506";"184";"16/5/2015";"1"
"5507";"184";"17/5/2015";"0"
"5508";"184";"18/5/2015";"0"
"5509";"184";"19/5/2015";"0"
"5510";"184";"20/5/2015";"1"
"5511";"184";"21/5/2015";"0"
"5512";"184";"22/5/2015";"0"
"5513";"184";"23/5/2015";"0"
"5514";"184";"24/5/2015";"0"
"5515";"184";"25/5/2015";"0"
"5516";"184";"26/5/2015";"0"
"5517";"184";"27/5/2015";"0"
"5518";"184";"28/5/2015";"1"
"5519";"184";"29/5/2015";"1"
"5520";"184";"30/5/2015";"1"
"5521";"185";"1/5/2015";"0"
"5522";"185";"2/5/2015";"0"
"5523";"185";"3/5/2015";"1"
"5524";"185";"4/5/2015";"0"
"5525";"185";"5/5/2015";"1"
"5526";"185";"6/5/2015";"1"
"5527";"185";"7/5/2015";"1"
"5528";"185";"8/5/2015";"1"
"5529";"185";"9/5/2015";"1"
"5530";"185";"10/5/2015";"0"
"5531";"185";"11/5/2015";"1"
"5532";"185";"12/5/2015";"1"
"5533";"185";"13/5/2015";"1"
"5534";"185";"14/5/2015";"0"
"5535";"185";"15/5/2015";"0"
"5536";"185";"16/5/2015";"1"
"5537";"185";"17/5/2015";"0"
"5538";"185";"18/5/2015";"0"
"5539";"185";"19/5/2015";"1"
"5540";"185";"20/5/2015";"0"
"5541";"185";"21/5/2015";"0"
"5542";"185";"22/5/2015";"1"
"5543";"185";"23/5/2015";"0"
"5544";"185";"24/5/2015";"0"
"5545";"185";"25/5/2015";"0"
"5546";"185";"26/5/2015";"1"
"5547";"185";"27/5/2015";"0"
"5548";"185";"28/5/2015";"1"
"5549";"185";"29/5/2015";"1"
"5550";"185";"30/5/2015";"0"
"5551";"186";"1/5/2015";"0"
"5552";"186";"2/5/2015";"1"
"5553";"186";"3/5/2015";"1"
"5554";"186";"4/5/2015";"0"
"5555";"186";"5/5/2015";"1"
"5556";"186";"6/5/2015";"0"
"5557";"186";"7/5/2015";"1"
"5558";"186";"8/5/2015";"1"
"5559";"186";"9/5/2015";"1"
"5560";"186";"10/5/2015";"0"
"5561";"186";"11/5/2015";"1"
"5562";"186";"12/5/2015";"0"
"5563";"186";"13/5/2015";"1"
"5564";"186";"14/5/2015";"1"
"5565";"186";"15/5/2015";"1"
"5566";"186";"16/5/2015";"0"
"5567";"186";"17/5/2015";"0"
"5568";"186";"18/5/2015";"1"
"5569";"186";"19/5/2015";"0"
"5570";"186";"20/5/2015";"1"
"5571";"186";"21/5/2015";"0"
"5572";"186";"22/5/2015";"0"
"5573";"186";"23/5/2015";"1"
"5574";"186";"24/5/2015";"0"
"5575";"186";"25/5/2015";"1"
